Date,Open,High,Low,Close,Adj Close,Volume
2014-03-18,252.05,252.75,250.59,251.87,251.87,60883
2014-03-19,252.81,252.99,251.07,251.32,251.32,63956
2014-03-20,250.88,251.0,248.68,248.68,248.68,62124
2014-03-21,250.17,250.81,249.76,250.68,250.68,63810
2014-03-24,250.89,252.84,250.87,252.31,252.31,60235
2014-03-25,251.6,252.31,250.88,251.56,251.56,66631
2014-03-26,253.55,255.4,253.36,255.08,255.08,70210
2014-03-27,254.83,257.49,254.76,257.26,257.26,66750
2014-03-28,256.37,258.07,255.96,257.44,257.44,54783
2014-03-31,258.54,258.71,256.3,258.11,258.11,70004
2014-04-01,257.88,259.01,256.78,258.95,258.95,65182
2014-04-02,260.14,260.34,259.33,259.7,259.7,68687
2014-04-03,259.99,261.49,259.07,259.34,259.34,69460
2014-04-04,259.21,260.35,258.98,259.47,259.47,60463
2014-04-07,259.03,260.09,258.16,259.89,259.89,55818
2014-04-08,258.15,260.85,258.15,260.47,260.47,60640
2014-04-09,261.18,261.55,260.31,261.21,261.21,88112
2014-04-10,262.4,262.57,260.62,262.41,262.41,69195
2014-04-11,259.1,260.53,259.08,260.53,260.53,59843
2014-04-14,260.02,261.21,259.92,260.51,260.51,51721
2014-04-15,262.22,262.29,259.46,259.74,259.74,59519
2014-04-16,260.03,260.44,258.96,259.83,259.83,54097
2014-04-17,260.96,261.08,258.63,259.66,259.66,54370
2014-04-18,260.65,261.69,260.6,261.52,261.52,48579
2014-04-21,261.77,261.87,260.06,260.9,260.9,41414
2014-04-22,261.17,261.66,259.83,261.55,261.55,61076
2014-04-23,262.37,262.87,260.93,261.2,261.2,76560
2014-04-24,262.09,262.22,260.39,261.08,261.08,67307
2014-04-25,260.83,260.86,257.42,257.42,257.42,61353
2014-04-28,256.95,257.97,256.8,256.8,256.8,56167
2014-04-29,257.52,257.74,255.16,255.8,255.8,53836
2014-04-30,257.16,257.29,254.28,255.33,255.33,65986
2014-05-02,256.08,256.49,254.79,255.07,255.07,54123
2014-05-07,255.83,255.88,252.35,252.35,252.35,60556
2014-05-08,253.31,253.85,251.72,253.84,253.84,59471
2014-05-09,254.2,254.8,253.45,254.31,254.31,49655
2014-05-12,254.23,256.11,253.44,255.8,255.8,58444
2014-05-13,256.99,259.27,256.58,258.4,258.4,60698
2014-05-14,259.63,262.43,259.57,262.43,262.43,57235
2014-05-15,261.98,263.17,261.82,262.4,262.4,60167
2014-05-16,261.45,262.97,260.64,262.97,262.97,57490
2014-05-19,262.88,263.5,261.25,263.42,263.42,66141
2014-05-20,262.97,263.38,262.07,263.04,263.04,59785
2014-05-21,261.9,263.58,261.56,262.4,262.4,53824
2014-05-22,263.41,264.5,262.8,263.33,263.33,66933
2014-05-23,262.8,263.63,262.59,263.42,263.42,53468
2014-05-26,263.14,263.87,261.99,262.33,262.33,45732
2014-05-27,262.92,263.22,259.31,260.36,260.36,46543
2014-05-28,260.83,263.01,260.46,263.01,263.01,52057
2014-05-29,263.61,263.98,262.15,262.57,262.57,57988
2014-05-30,263.07,263.68,259.93,259.94,259.94,90314
2014-06-02,260.49,261.92,260.49,261.4,261.4,52324
2014-06-03,262.1,262.32,260.07,262.22,262.22,73581
2014-06-05,262.27,262.28,259.31,260.56,260.56,72715
2014-06-09,261.97,262.45,259.18,259.68,259.68,64803
2014-06-10,261.24,262.77,260.36,262.64,262.64,58608
2014-06-11,262.19,263.19,261.58,262.62,262.62,62390
2014-06-12,262.57,262.83,260.83,262.01,262.01,64444
2014-06-13,261.09,261.11,257.89,258.75,258.75,49989
2014-06-16,258.16,259.7,258.04,259.43,259.43,57203
2014-06-17,259.57,260.74,259.02,260.43,260.43,57920
2014-06-18,260.46,260.46,258.31,258.7,258.7,52470
2014-06-19,259.19,259.95,258.15,258.83,258.83,59346
2014-06-20,258.65,258.7,255.03,255.31,255.31,68582
2014-06-23,256.43,257.55,256.0,256.77,256.77,52711
2014-06-24,257.1,260.38,257.04,259.75,259.75,65842
2014-06-25,259.51,259.72,257.99,258.16,258.16,57618
2014-06-26,258.2,260.46,258.11,260.03,260.03,62559
2014-06-27,259.28,260.13,258.25,258.78,258.78,53438
2014-06-30,259.81,260.64,259.14,260.56,260.56,51516
2014-07-01,259.14,259.93,258.49,259.74,259.74,50686
2014-07-02,261.01,262.23,260.19,262.04,262.04,67559
2014-07-03,262.03,262.03,260.71,261.13,261.13,56222
2014-07-04,262.09,262.09,260.08,260.63,260.63,47253
2014-07-07,260.18,260.48,258.88,259.95,259.95,47813
2014-07-08,259.7,260.76,258.74,259.93,259.93,46763
2014-07-09,258.6,259.01,257.83,258.87,258.87,56680
2014-07-10,259.4,259.73,258.74,259.17,259.17,57225
2014-07-11,257.14,257.81,256.23,256.72,256.72,54163
2014-07-14,258.11,258.59,257.27,257.27,257.27,51371
2014-07-15,258.87,260.79,258.79,260.4,260.4,66257
2014-07-16,260.85,261.19,260.27,260.82,260.82,67664
2014-07-17,261.8,262.65,261.52,261.93,261.93,71866
2014-07-18,259.97,261.68,259.78,261.66,261.66,82260
2014-07-21,262.88,263.33,261.26,261.51,261.51,54653
2014-07-22,261.94,262.86,261.39,262.86,262.86,52128
2014-07-23,263.34,263.67,262.0,262.56,262.56,84365
2014-07-24,263.28,263.72,261.86,262.72,262.72,90697
2014-07-25,263.13,263.84,262.55,263.47,263.47,69724
2014-07-28,263.77,266.4,263.74,265.53,265.53,90745
2014-07-29,266.2,268.31,266.04,268.01,268.01,107138
2014-07-30,268.44,272.83,268.21,271.17,271.17,113709
2014-07-31,270.93,272.12,269.15,269.68,269.68,102611
2014-08-01,268.01,269.88,267.8,268.56,268.56,80937
2014-08-04,269.66,270.09,267.9,269.65,269.65,67252
2014-08-05,268.92,269.14,266.54,267.63,267.63,87505
2014-08-06,267.12,267.85,265.92,266.6,266.6,94604
2014-08-07,266.73,266.94,264.76,265.64,265.64,63544
2014-08-08,264.74,265.08,261.53,262.02,262.02,72439
2014-08-11,264.59,264.59,262.99,263.32,263.32,61273
2014-08-12,264.54,265.75,263.08,263.34,263.34,70309
2014-08-13,264.14,265.91,263.3,265.91,265.91,70975
2014-08-14,266.47,267.37,264.94,265.88,265.88,63803
2014-08-18,267.03,267.29,264.24,264.24,264.24,60713
2014-08-19,266.07,267.17,265.87,266.62,266.62,68137
2014-08-20,268.03,268.28,265.52,266.79,266.79,70812
2014-08-21,265.98,266.12,262.14,262.53,262.53,70916
2014-08-22,263.08,264.43,262.8,264.26,264.26,54836
2014-08-25,262.89,264.69,262.19,264.46,264.46,57892
2014-08-26,265.51,266.07,264.97,265.14,265.14,60689
2014-08-27,266.12,267.04,265.42,265.88,265.88,73631
2014-08-28,267.24,268.13,265.66,266.19,266.19,57040
2014-08-29,265.38,266.1,264.03,265.41,265.41,61094
2014-09-01,265.28,265.93,264.58,265.27,265.27,54167
2014-09-02,264.96,265.0,262.29,262.61,262.61,58035
2014-09-03,262.49,263.02,260.87,262.27,262.27,78813
2014-09-04,263.52,264.41,262.37,263.19,263.19,68756
2014-09-05,262.9,263.64,261.34,262.09,262.09,54455
2014-09-11,261.72,262.45,259.8,259.8,259.8,66345
2014-09-12,261.01,262.29,260.54,261.39,261.39,54094
2014-09-15,260.92,261.2,259.6,260.56,260.56,49203
2014-09-16,261.14,261.94,260.58,261.45,261.45,48354
2014-09-17,262.71,264.01,262.56,264.01,264.01,54244
2014-09-18,263.35,264.3,261.27,261.72,261.72,66606
2014-09-19,262.99,263.64,262.29,262.31,262.31,83956
2014-09-22,262.06,262.1,259.16,260.15,260.15,45658
2014-09-23,258.53,259.63,258.11,258.49,258.49,59132
2014-09-24,257.81,258.98,256.88,258.88,258.88,59343
2014-09-25,260.25,260.36,257.88,258.46,258.46,64473
2014-09-26,256.41,258.34,256.25,258.33,258.33,55002
2014-09-29,258.95,259.12,257.38,257.95,257.95,66200
2014-09-30,257.37,258.14,255.09,256.77,256.77,63850
2014-10-01,255.78,255.81,252.65,252.81,252.81,70721
2014-10-02,252.09,252.2,249.22,250.06,250.06,72612
2014-10-06,251.59,251.66,249.1,249.19,249.19,73536
2014-10-07,250.9,251.49,249.07,249.93,249.93,67298
2014-10-08,247.89,249.87,247.88,248.36,248.36,56217
2014-10-10,246.48,246.48,243.85,245.06,245.06,62335
2014-10-13,241.95,244.68,241.86,244.18,244.18,66686
2014-10-14,245.27,246.07,244.2,244.47,244.47,67997
2014-10-15,244.91,245.85,242.95,243.87,243.87,65318
2014-10-16,241.98,243.31,241.17,242.79,242.79,71171
2014-10-17,243.26,243.29,239.43,239.84,239.84,74575
2014-10-20,242.36,244.34,242.08,243.9,243.9,52795
2014-10-21,242.73,242.73,240.91,241.48,241.48,63162
2014-10-22,244.43,244.46,242.43,244.12,244.12,61462
2014-10-23,243.45,245.02,242.32,243.38,243.38,58954
2014-10-24,244.75,244.76,241.25,242.91,242.91,88301
2014-10-27,244.02,244.94,243.52,243.89,243.89,65959
2014-10-28,244.26,244.42,242.93,243.3,243.3,59979
2014-10-29,245.16,248.7,244.18,248.64,248.64,97393
2014-10-30,248.01,248.91,246.76,248.84,248.84,72499
2014-10-31,249.55,250.73,247.96,250.45,250.45,76870
2014-11-03,249.79,250.01,247.9,248.69,248.69,68494
2014-11-04,248.15,249.19,245.59,246.51,246.51,81762
2014-11-05,246.83,247.66,245.28,245.86,245.86,68313
2014-11-06,246.04,247.65,245.17,247.19,247.19,67675
2014-11-07,247.05,248.04,246.5,247.39,247.39,57975
2014-11-10,249.16,251.37,249.11,250.64,250.64,67041
2014-11-11,250.41,251.07,249.99,250.45,250.45,58414
2014-11-12,250.76,252.2,250.29,251.26,251.26,73322
2014-11-13,251.59,251.98,249.28,250.11,250.11,72729
2014-11-14,249.84,249.84,247.33,248.18,248.18,63205
2014-11-17,247.73,248.92,246.97,248.3,248.3,63261
2014-11-18,249.45,250.96,249.45,250.65,250.65,59583
2014-11-19,251.71,251.71,249.4,250.33,250.33,70736
2014-11-20,249.43,249.76,248.36,248.96,248.96,86158
2014-11-21,250.14,250.45,249.25,249.9,249.9,72381
2014-11-24,252.52,253.05,251.83,252.34,252.34,94991
2014-11-25,252.9,252.92,251.71,251.72,251.72,79997
2014-11-26,252.59,252.6,250.87,252.0,252.0,72469
2014-11-27,254.13,254.57,253.3,253.3,253.3,93042
2014-11-28,253.6,253.98,252.7,253.7,253.7,67307
2014-12-01,252.09,252.15,250.86,251.59,251.59,79209
2014-12-02,250.69,251.44,250.12,251.41,251.41,67719
2014-12-03,251.94,252.51,251.13,251.65,251.65,52746
2014-12-04,252.48,254.31,252.43,254.06,254.06,59998
2014-12-05,254.08,254.58,253.8,254.24,254.24,73556
2014-12-08,254.49,254.68,253.38,253.71,253.71,46984
2014-12-09,253.39,253.8,252.49,253.21,253.21,73576
2014-12-10,252.21,252.57,249.35,249.35,249.35,60544
2014-12-11,247.22,248.37,245.53,245.54,245.54,69802
2014-12-12,246.2,247.23,245.48,246.44,246.44,62640
2014-12-15,243.93,246.27,243.25,246.27,246.27,55403
2014-12-16,244.73,246.57,243.96,244.43,244.43,67729
2014-12-17,245.35,245.37,243.72,243.72,243.72,61633
2014-12-18,246.08,246.4,241.89,243.82,243.82,58766
2014-12-19,246.88,248.14,245.95,247.96,247.96,55461
2014-12-22,248.93,249.84,247.67,249.7,249.7,46010
2014-12-23,249.58,249.92,248.74,249.06,249.06,50657
2014-12-24,249.16,250.17,248.63,250.07,250.07,43539
2014-12-26,250.08,251.12,249.65,250.05,250.05,48848
2014-12-29,248.25,248.45,246.3,246.3,246.3,44542
2014-12-30,247.09,247.39,243.78,244.05,244.05,52929
2015-01-02,243.96,245.32,243.25,244.79,244.79,54153
2015-01-05,243.83,244.56,241.76,244.26,244.26,62845
2015-01-06,241.36,242.06,239.32,239.93,239.93,66249
2015-01-07,239.41,240.91,239.09,240.53,240.53,54599
2015-01-08,242.28,244.13,241.68,243.94,243.94,64021
2015-01-09,245.97,247.11,245.4,246.05,246.05,65125
2015-01-12,245.16,246.27,245.05,245.7,245.7,64517
2015-01-13,244.98,246.64,244.47,246.29,246.29,59912
2015-01-14,246.48,247.46,245.78,245.99,245.99,70777
2015-01-15,245.96,246.63,244.9,245.76,245.76,59449
2015-01-16,244.7,244.7,241.77,242.22,242.22,73306
2015-01-19,244.06,245.82,243.69,244.78,244.78,63223
2015-01-20,245.52,247.39,245.5,247.24,247.24,55117
2015-01-21,247.01,248.59,246.63,248.59,248.59,64991
2015-01-22,249.22,249.98,248.01,248.47,248.47,76606
2015-01-23,251.76,251.8,249.55,250.32,250.32,78373
2015-01-26,248.92,250.21,248.42,250.14,250.14,62741
2015-01-27,250.76,252.2,250.56,252.2,252.2,85047
2015-01-28,250.82,252.5,250.12,252.21,252.21,85186
2015-01-29,250.45,251.84,249.78,250.46,250.46,83370
2015-01-30,251.82,251.84,249.88,249.88,249.88,93066
2015-02-02,249.83,251.2,249.49,250.61,250.61,76488
2015-02-03,251.63,251.66,249.22,250.38,250.38,79093
2015-02-04,251.98,253.07,251.6,251.6,251.6,78229
2015-02-05,251.33,251.42,248.9,249.78,249.78,69969
2015-02-06,249.89,250.16,248.68,250.16,250.16,76076
2015-02-09,249.05,249.94,248.58,249.26,249.26,64832
2015-02-10,249.62,250.42,247.66,247.66,247.66,62808
2015-02-11,248.49,249.01,247.77,248.4,248.4,64784
2015-02-12,248.48,248.5,246.32,247.71,247.71,66380
2015-02-13,248.65,249.76,248.26,249.76,249.76,63130
2015-02-16,250.17,250.55,249.54,249.81,249.81,52102
2015-02-17,249.36,250.67,248.92,250.37,250.37,55683
2015-02-23,252.13,252.51,250.56,250.8,250.8,58970
2015-02-24,251.83,252.11,251.09,251.28,251.28,61664
2015-02-25,252.72,253.22,252.01,252.96,252.96,79616
2015-02-26,253.03,253.13,251.89,252.93,252.93,79376
2015-02-27,252.73,252.83,251.2,251.46,251.46,80294
2015-03-02,253.13,253.74,252.39,253.65,253.65,92832
2015-03-03,254.55,254.97,253.89,254.5,254.5,87501
2015-03-04,254.56,254.72,253.89,254.31,254.31,72310
2015-03-05,254.02,254.86,253.64,254.16,254.16,58424
2015-03-06,254.74,256.15,254.73,255.96,255.96,83128
2015-03-09,254.81,254.94,252.69,252.77,252.77,65398
2015-03-10,253.76,254.16,251.75,251.75,251.75,76302
2015-03-11,250.09,252.66,250.09,252.16,252.16,79665
2015-03-12,251.67,253.23,250.28,250.28,250.28,98652
2015-03-13,252.56,253.31,251.98,252.18,252.18,66614
2015-03-16,252.13,253.2,251.56,252.44,252.44,72869
2015-03-17,253.77,258.19,253.7,258.18,258.18,85121
2015-03-18,258.45,259.19,257.87,258.22,258.22,85366
2015-03-19,260.68,260.68,258.37,258.99,258.99,120601
2015-03-20,258.92,259.32,257.42,258.7,258.7,81297
2015-03-23,259.48,259.88,258.16,258.95,258.95,84485
2015-03-24,258.58,259.34,257.56,259.16,259.16,71439
2015-03-25,259.35,259.84,258.38,258.94,258.94,84764
2015-03-26,256.69,258.08,255.81,255.99,255.99,78163
2015-03-27,256.41,256.73,255.1,255.54,255.54,72668
2015-03-30,256.45,256.57,254.91,256.1,256.1,68984
2015-03-31,257.66,258.43,256.16,257.28,257.28,83462
2015-04-01,256.44,256.75,254.74,254.97,254.97,83087
2015-04-02,256.07,256.37,254.7,254.99,254.99,76748
2015-04-03,255.77,256.92,255.05,256.75,256.75,67526
2015-04-06,257.2,258.43,256.34,256.93,256.93,79386
2015-04-07,258.65,258.68,256.61,256.88,256.88,74986
2015-04-08,257.09,258.81,256.83,258.51,258.51,99675
2015-04-09,258.44,259.21,257.61,258.33,258.33,85942
2015-04-10,259.35,262.2,259.2,261.95,261.95,104469
2015-04-13,262.62,263.75,262.11,263.48,263.48,123221
2015-04-14,263.81,265.6,263.2,265.57,265.57,151051
2015-04-15,265.76,266.41,264.93,265.77,265.77,111941
2015-04-16,267.67,268.45,266.42,268.45,268.45,113925
2015-04-17,268.73,268.81,267.42,268.28,268.28,90557
2015-04-20,266.14,268.59,266.14,268.55,268.55,100121
2015-04-21,269.03,269.13,267.56,268.17,268.17,102396
2015-04-22,268.2,270.65,267.22,268.64,268.64,136287
2015-04-23,270.27,272.78,268.85,272.59,272.59,134658
2015-04-24,273.81,275.11,270.33,271.05,271.05,144045
2015-04-27,272.16,272.29,269.29,270.05,270.05,92875
2015-04-28,270.63,270.93,268.1,268.55,268.55,100582
2015-04-29,269.54,269.76,265.92,268.03,268.03,117334
2015-04-30,267.04,267.57,265.85,266.42,266.42,106977
2015-05-04,267.57,268.56,266.99,267.33,267.33,81081
2015-05-06,265.96,266.18,263.09,264.03,264.03,103583
2015-05-07,263.11,263.49,260.1,262.47,262.47,97357
2015-05-08,262.11,262.72,260.81,260.81,260.81,69308
2015-05-11,263.45,263.88,261.49,261.49,261.49,71248
2015-05-12,262.12,262.35,260.52,261.42,261.42,78806
2015-05-13,261.82,263.65,261.73,263.25,263.25,73273
2015-05-14,263.18,263.88,262.63,263.69,263.69,74918
2015-05-15,265.24,265.51,261.09,261.33,261.33,82257
2015-05-18,261.28,261.97,260.45,261.97,261.97,81474
2015-05-19,261.84,263.97,261.04,262.92,262.92,87586
2015-05-20,263.79,265.54,263.43,265.36,265.36,92553
2015-05-21,265.2,265.38,262.41,262.66,262.66,84424
2015-05-22,263.66,266.03,263.28,266.03,266.03,99743
2015-05-26,265.96,266.16,263.82,265.41,265.41,100614
2015-05-27,263.9,264.22,259.72,260.16,260.16,103094
2015-05-28,261.13,261.93,260.06,260.06,260.06,93498
2015-05-29,259.88,261.91,259.47,260.39,260.39,106343
2015-06-01,259.84,260.0,257.13,258.74,258.74,80713
2015-06-02,258.8,259.49,255.91,256.29,256.29,114420
2015-06-03,256.54,257.44,253.51,254.11,254.11,104074
2015-06-04,255.4,257.04,254.34,255.47,255.47,101269
2015-06-05,254.09,256.12,254.0,254.94,254.94,94583
2015-06-08,254.87,254.87,253.34,254.21,254.21,84658
2015-06-09,253.78,255.06,252.68,253.51,253.51,79051
2015-06-10,255.5,255.68,251.95,252.11,252.11,85553
2015-06-11,253.77,253.83,251.74,252.32,252.32,129133
2015-06-12,253.94,254.77,250.84,251.66,251.66,89308
2015-06-15,250.14,251.37,249.38,250.74,250.74,67758
2015-06-16,250.94,251.0,246.42,248.49,248.49,93164
2015-06-17,249.27,249.53,247.52,249.08,249.08,71024
2015-06-18,250.42,251.26,248.92,249.67,249.67,72995
2015-06-19,251.37,251.41,249.79,249.84,249.84,88051
2015-06-22,251.6,252.69,250.45,250.99,250.99,64166
2015-06-23,253.25,255.42,252.52,254.52,254.52,83598
2015-06-24,255.01,255.24,253.79,254.94,254.94,72505
2015-06-25,253.84,254.66,253.42,253.8,253.8,80939
2015-06-26,253.29,255.35,252.89,254.48,254.48,83208
2015-06-29,250.61,251.96,250.36,251.26,251.26,89002
2015-06-30,250.52,252.39,250.2,252.27,252.27,74407
2015-07-01,252.49,255.52,251.65,255.07,255.07,85790
2015-07-02,255.84,256.12,254.75,255.5,255.5,90089
2015-07-03,255.34,255.62,253.56,254.66,254.66,98712
2015-07-06,251.25,252.54,248.03,248.3,248.3,166945
2015-07-07,249.57,249.86,246.56,248.05,248.05,149355
2015-07-08,248.65,248.66,244.94,244.94,244.94,118840
2015-07-09,243.17,246.77,241.49,246.77,246.77,107123
2015-07-10,247.8,247.8,246.08,246.83,246.83,101705
2015-07-13,247.0,250.12,246.78,249.84,249.84,118985
2015-07-14,250.7,250.79,247.98,248.64,248.64,107053
2015-07-15,249.63,250.94,248.38,249.65,249.65,188368
2015-07-16,249.51,251.59,249.3,251.47,251.47,150452
2015-07-17,253.05,253.15,249.02,250.23,250.23,133782
2015-07-20,250.02,250.52,248.43,248.91,248.91,95326
2015-07-21,249.93,251.15,248.57,250.35,250.35,108289
2015-07-22,248.69,249.42,247.04,247.88,247.88,96059
2015-07-23,248.3,248.39,246.46,247.31,247.31,96301
2015-07-24,246.66,246.67,244.38,244.91,244.91,95762
2015-07-27,243.58,246.16,243.54,244.98,244.98,98465
2015-07-28,243.82,246.1,242.86,245.21,245.21,97425
2015-07-29,246.75,247.36,245.73,245.97,245.97,85212
2015-07-30,246.01,246.5,243.61,243.61,243.61,106335
2015-07-31,244.62,244.9,241.87,244.3,244.3,95354
2015-08-03,243.71,243.71,241.06,241.48,241.48,79207
2015-08-04,241.46,243.56,241.42,243.55,243.55,71970
2015-08-05,243.5,244.05,242.33,243.12,243.12,75475
2015-08-06,243.85,243.86,239.98,240.04,240.04,84494
2015-08-07,239.71,240.15,238.66,239.79,239.79,61300
2015-08-10,239.54,239.58,238.07,239.18,239.18,64388
2015-08-11,241.23,241.92,237.85,237.91,237.91,96678
2015-08-12,237.06,238.65,234.75,237.24,237.24,103292
2015-08-13,237.02,238.38,235.79,237.32,237.32,80878
2015-08-17,238.22,238.28,235.35,235.37,235.37,61976
2015-08-18,236.69,236.95,234.98,235.2,235.2,78968
2015-08-19,235.49,236.22,232.47,234.27,234.27,104794
2015-08-20,233.28,233.55,231.16,231.59,231.59,78670
2015-08-21,226.06,228.53,225.18,227.14,227.14,104152
2015-08-24,225.16,226.58,217.52,221.53,221.53,116372
2015-08-25,222.56,225.69,218.6,223.07,223.07,140958
2015-08-26,222.49,228.14,221.3,227.71,227.71,139394
2015-08-27,229.78,230.34,228.11,228.94,228.94,107374
2015-08-28,231.81,232.55,231.1,232.35,232.35,101461
2015-08-31,231.56,232.8,230.53,232.8,232.8,97988
2015-09-01,231.86,232.5,229.51,229.55,229.55,77917
2015-09-02,226.36,230.71,226.03,229.91,229.91,79282
2015-09-03,231.52,231.77,229.58,230.4,230.4,73804
2015-09-04,231.23,231.38,227.11,227.9,227.9,67222
2015-09-07,227.53,228.71,226.13,227.31,227.31,58979
2015-09-08,227.97,228.61,226.61,227.76,227.76,82248
2015-09-09,230.54,234.4,230.5,234.4,234.4,82866
2015-09-10,232.34,237.18,231.96,237.18,237.18,95434
2015-09-11,234.52,235.54,233.61,233.74,233.74,65039
2015-09-14,234.45,234.56,231.65,233.06,233.06,60761
2015-09-15,232.91,233.91,232.49,233.59,233.59,55627
2015-09-16,234.89,239.29,234.77,238.78,238.78,89244
2015-09-17,240.35,240.35,238.51,239.29,239.29,85405
2015-09-18,239.01,241.3,236.93,241.12,241.12,84509
2015-09-21,238.06,239.11,236.3,236.72,236.72,52059
2015-09-22,237.84,239.05,236.74,238.68,238.68,62133
2015-09-23,235.85,237.02,234.25,234.26,234.26,71152
2015-09-24,235.65,235.96,233.9,234.26,234.26,56936
2015-09-25,234.48,234.99,232.66,233.79,233.79,53231
2015-09-30,230.45,236.73,230.34,236.71,236.71,76014
2015-10-01,236.6,239.61,235.83,238.62,238.62,62046
2015-10-02,238.39,239.17,237.15,237.15,237.15,65101
2015-10-05,238.45,240.14,237.61,237.98,237.98,63859
2015-10-06,240.28,240.58,239.1,240.18,240.18,66714
2015-10-07,241.14,243.6,241.13,243.52,243.52,63799
2015-10-08,244.82,246.02,243.25,246.02,246.02,73113
2015-10-12,246.16,247.49,245.29,246.49,246.49,104494
2015-10-13,246.22,247.04,245.1,246.04,246.04,71240
2015-10-14,245.43,245.74,243.91,244.94,244.94,69342
2015-10-15,244.82,248.53,244.69,247.89,247.89,70561
2015-10-16,248.34,248.35,246.71,247.37,247.37,66047
2015-10-19,247.49,248.19,246.44,247.47,247.47,54635
2015-10-20,247.57,248.72,247.07,248.53,248.53,78290
2015-10-21,248.4,250.59,247.93,249.25,249.25,83571
2015-10-22,249.04,249.43,246.69,247.22,247.22,89011
2015-10-23,249.82,251.32,248.97,249.41,249.41,80981
2015-10-26,250.58,250.63,249.38,250.36,250.36,67719
2015-10-27,249.52,250.18,248.71,250.04,250.04,64323
2015-10-28,250.03,250.03,248.33,249.79,249.79,87705
2015-10-29,251.19,253.41,248.85,248.93,248.93,138191
2015-10-30,249.2,250.87,248.83,249.41,249.41,76798
2015-11-02,249.86,250.66,249.33,250.6,250.6,61867
2015-11-03,251.44,252.94,251.33,252.12,252.12,92475
2015-11-04,252.74,253.22,251.11,252.33,252.33,60765
2015-11-05,251.77,252.13,250.58,251.79,251.79,60049
2015-11-06,251.53,252.05,249.8,250.25,250.25,76265
2015-11-09,249.87,250.01,248.29,249.21,249.21,75324
2015-11-10,247.77,247.84,244.94,245.86,245.86,77450
2015-11-11,245.47,246.65,244.13,245.86,245.86,64210
2015-11-12,245.73,245.97,245.0,245.14,245.14,49479
2015-11-13,243.16,243.98,242.56,242.71,242.71,59938
2015-11-16,239.41,240.81,238.84,238.87,238.87,98793
2015-11-17,241.99,242.93,240.93,241.26,241.26,62912
2015-11-18,241.76,242.65,241.16,241.44,241.44,80099
2015-11-19,243.1,244.79,242.54,244.79,244.79,73733
2015-11-20,244.74,245.5,244.31,244.8,244.8,97645
2015-11-23,245.48,246.86,244.94,245.92,245.92,69101
2015-11-24,245.96,248.05,245.77,247.51,247.51,69430
